1	Est locus in primo felix oriente remotus, 
2	Qua patet aeterni maxima porta poli, 
3	Nec tamen aestiuos hiemisue propinquus ad ortus, 
4	Sed qua sol uerno fundit ab axe diem. 
5	Illic planities tractus diffundit apertos, 
6	Nec tumulus crescit nec caua uallis hiat, 
7	Sed nostros montes, quorum iuga celsa putantur, 
8	Per bis sex ulnas eminet ille locus. 
9	Hic Solis nemus est et consitus arbore multa 
10	Lucus, perpetuae frondis honore uirens. 
11	Cum Phaethonteis flagrasset ab ignibus axis, 
12	Ille locus flammis inuiolatus erat, 
13	Et cum diluuium mersisset fluctibus orbem, 
14	Deucalioneas exsuperauit aquas. 
15	Non huc exsangues morbi, non aegra senectus. 
16	Nec mors crudelis nec metus asper adest, 
17	Nec scelus infandum nec opum uesana cupido 
18	Aut ira aut ardens caedis amore furor: 
19	Luctus acerbus abest et egestas obsita pannis 
20	Et curae insomnes et uiolenta fames. 
21	Non ibi tempestas nec uis furit horrida uenti 
22	Nec gelido terram rore pruina tegit. 
23	Nulla super campos tendit sua uellera nubes, 
24	Nec cadit ex alto turbidus umor aquae. 
25	Sed fons in medio <est>, quem uiuum nomine dicunt, 
26	Perspicuus, lenis, dulcibus uber aquis, 
27	Qui semel erumpens per singula tempora mensum 
28	Duodecies undis inrigat omne nemus. 
29	Hic genus arboreum procero stipite surgens 
30	Non lapsura solo mitia poma gerit. 
31	Hoc nemus, hos lucos auis incolit unica Phoenix, 
32	Unica, sed uiuit morte refecta sua. 
33	Paret et obsequitur Phoebo memoranda satelles: 
34	Hoc natura parens munus habere dedit. 
35	Lutea cum primum surgens Aurora rubescit, 
36	Cum primum rosea sidera luce fugat, 
37	Ter quater illa pias inmergit corpus in undas, 
38	Ter quater e uiuo gurgite libat aquam. 
39	Tollitur ac summo considit in arboris altae 
40	Vertice, quae totum despicit una nemus, 
41	Et conuersa nouos Phoebi nascentis ad ortus 
42	Expectat radios et iubar exoriens. 
43	Atque ubi Sol pepulit fulgentis limina portae 
44	Et primi emicuit luminis aura leuis. 
45	Incipit illa sacri modulamina fundere cantus 
46	Et mira lucem uoce ciere nouam, 
47	Quam nec aedoniae uoces nec tibia possit 
48	Musica Cirrhaeis adsimulare modis, 
49	Sed neque olor moriens imitari posse putetur 
50	Nec Cylleneae fila canora lyrae. 
51	Postquam Phoebus equos in aperta effudit Olympi 
52	Atque orbem totum protulit usque means, 
53	Illa ter alarum repetito uerbere plaudit 
54	Igniferumque caput ter uenerata silet. 
55	Atque eadem celeres etiam discriminat horas 
56	Innarrabilibus nocte dieque sonis, 
57	Antistes luci nemorumque uerenda sacerdos 
58	Et sola arcanis conscia, Phoebe, tuis. 
59	Quae postquam uitae iam mille peregerit annos 
60	Ac se reddiderint tempora longa grauem, 
61	Ut reparet lapsum spatiis uergentibus aeuum, 
62	Adsuetum nemoris dulce cubile fugit. 
63	Cumque renascendi studio loca sancta reliquit, 
64	Tunc petit hunc orbem, mors ubi regna tenet. 
65	Dirigit in Syriam celeres longaeua uolatus, 
66	Phoenices nomen cui dedit ipsa uetus, 
67	Secretosque petit deserta per auia lucos, 
68	Sicubi per saltus silua remota latet. 
69	Tum legit aerio sublimem uertice palmam, 
70	Quae Graium phoenix ex aue nomen habet, 
71	In quam nulla nocens animans prorepere possit. 
72	Lubricus aut serpens aut auis ulla rapax. 
73	Tum uentos claudit pendentibus Aeolus antris. 
74	Ne uiolent flabris aera purpureum 
75	Neu concreta noto nubes per inania caeli 
76	Submoueat radios solis et obsit aui. 
77	Construit inde sibi seu nidum siue sepulchrum: 
78	Nam perit, ut uiuat, se tamen ipsa creat. 
79	Colligit hinc sucos et odores diuite silua. 
80	Quos legit Assyrius, quos opulentus Arabs. 
81	Quos aut Pygmeae gentes aut India carpit 
82	Aut molli generat terra Sabaea sinu. 
83	Cinnamon hinc auramque procul spirantis amomi 
84	Congerit et mixto balsama cum folio: 
85	Non casiae mitis nec olentis uimen acanthi 
86	Nec turis lacrimae guttaque pinguis abest. 
87	His addit teneras nardi pubentis aristas 
88	Et sociam myrrae uim, panacea, tuam. 
89	.Protinus instructo corpus mutabile nido 
90	Vitalique toro membra uieta locat. 
91	Ore dehinc sucos membris circumque supraque 
92	Inicit exsequiis inmoritura suis. 
93	Tunc inter uarios animam commendat odores, 
94	Depositi tanti nec timet illa fidem. 
95	Interea corpus genitali morte peremptum 
96	Aestuat et flammam parturit ipse calor, 
97	Aetherioque procul de lumine concipit ignem: 
98	Flagrat et ambustum soluitur in cineres. 
99	Quos uelut in massam cineres natura coactos 
100	Conflat, et effectum seminis instar habet. 
101	Hinc animal primum sine membris fertur oriri, 
102	Sed fertur uermi lacteus esse color. 
103	Crescit, at emenso sopitur tempore certo 
104	Seque oui teretis colligit in speciem. 
107	Ac uelut agrestes, cum filo ad saxa tenentur, 
108	Mutari tineae papilione solent, 
105	Inde reformatur qualis fuit ante figura, 
106	Et Phoenix ruptis pullulat exuuiis. 
109	Non illi cibus est nostro concessus in orbe 
110	Nec cuiquam inplumem pascere cura subest. 
111	Ambrosios libat caelesti nectare rores, 
112	Stellifero tenues qui cecidere polo. 
113	Hos legit, his alitur mediis in odoribus ales, 
114	Donec maturam proferat effigiem. 
115	Ast ubi primaeua coepit florere iuuenta, 
116	Euolat ad patrias iam reditura domus. 
117	Ante tamen proprio quidquid de corpore restat 
118	Ossaque uel cineres exuuiasque suas 
119	Unguine balsameo myrraque et ture soluto 
120	Condit et in formam conglobat ore pio. 
121	Quam pedibus gestans contendit Solis ad urbem 
122	Inque ara residens promit in aede sacra. 
123	Mirandam sese praestat praebetque uerendam: 
124	Tantus aui decor est, tantus abundat honor. 
125	Principio color est, quali est sub sidere Cancri 
126	Mitia quod corium punica grana tegit, 
127	Qualis inest foliis quae fert agreste papauer, 
128	Cum pandit uestes Flora rubente solo. 
129	Hoc humeri pectusque decens uelamine fulget, 
130	Hoc caput, hoc ceruix summaque terga nitent. 
131	Caudaque porrigitur fuluo distincta metallo, 
132	In cuius maculis purpura mixta rubet. 
133	Alarum pennas insignit desuper iris, 
134	Pingere ceu nubem desuper acta solet. 
135	Albicat insignis mixto uiridante zmaragdo 
